origin,dest,count,connection
19,20,1100.312526,weak
19,20,741.3098871,strong
19,20,1001.959995,weak
19,20,1136.17702,weak
19,20,845.9587946,weak
19,20,1151.620959,weak
19,20,790.0206695,strong
19,20,467.3584199,strong
19,20,676.4236835,strong
19,20,450.7668705,strong
19,20,446.7337259,strong
19,20,574.1107998,strong
19,20,375.2729678,strong
19,20,547.8483773,strong
19,20,679.9929316,strong
19,20,511.3785897,strong
19,20,427.5449816,strong
19,20,567.418814,strong
19,20,589.1394036,strong
19,20,540.094771,strong
19,20,564.8956143,strong
19,20,559.3413016,strong
19,20,1056.339862,weak
19,20,961.4752695,weak
19,20,950.4274152,weak
19,20,168.5133414,strong
19,20,661.7819476,strong
19,20,526.4368672,strong
19,20,627.0404779,strong
19,20,198.3935422,strong
19,20,714.9341143,strong
19,20,1003.678166,weak
19,20,115.3223524,strong
19,20,580.2381299,strong
19,20,53.8166849,strong
19,20,1052.820314,weak
19,20,609.5796797,strong
19,20,282.4761611,strong
19,20,932.013151,weak
19,20,416.4676198,strong
19,20,141.6834539,strong
19,20,600.6672004,strong
19,20,996.7892514,weak
19,20,715.5088673,strong
19,20,977.849273,weak
19,20,610.8611283,strong
19,20,1098.356511,weak
19,20,1031.306684,weak
19,20,669.6591997,strong
19,20,1110.708799,weak
19,20,1122.680491,weak
19,20,947.0902578,weak
19,20,456.2076707,strong
19,20,1075.714723,weak
19,20,265.4727646,strong
19,20,995.9079637,weak
20,21,179.6054019,strong
20,21,379.8133684,strong
20,21,607.731291,strong
20,21,627.4292434,strong
20,21,947.5173352,weak
20,21,714.5920146,strong
20,21,746.667155,strong
20,21,1275.273025,weak
20,21,785.0687915,strong
20,21,578.5970385,strong
20,21,441.0782639,strong
20,21,531.7337622,strong
20,21,491.0084842,strong
20,21,635.7906137,strong
20,21,115.6199245,strong
20,21,244.9374233,strong
20,21,178.926425,strong
20,21,472.3750453,strong
20,21,728.7023089,strong
20,21,664.4336832,strong
20,21,864.454991,weak
20,21,611.8279004,strong
20,21,806.9515982,weak
20,21,1268.112054,weak
20,21,676.4744155,strong
20,21,847.3804544,weak
20,21,1797.992455,weak
20,21,1195.416976,weak
20,21,1664.785669,weak
20,21,1862.543018,weak
20,21,1800.246,weak
20,21,1415.046777,weak
20,21,1350.265018,weak
20,21,1709.061584,weak
20,21,1403.534087,weak
20,21,1521.216999,weak
20,21,1346.669544,weak
20,21,1363.930834,weak
20,21,1732.647434,weak
20,21,1628.915307,weak
20,21,1875.858517,weak
20,21,1806.25016,weak
20,21,1764.09709,weak
20,21,1482.643423,weak
20,21,1773.827323,weak
20,21,1208.315378,weak
20,21,1204.64818,weak
20,21,1506.191903,weak
20,21,962.8774279,weak
20,21,1198.90938,weak
20,21,1239.647732,weak
20,21,1333.365935,weak
20,21,918.4688863,weak
20,21,1012.404516,weak
20,21,1246.976253,weak
20,21,1238.512646,weak
20,21,1244.517496,weak
20,21,838.8796738,weak
20,21,1118.233301,weak
20,21,1286.736476,weak
20,21,933.0896521,weak
20,21,1276.40462,weak
20,21,774.560465,strong
20,21,607.2370399,strong
20,21,473.8059133,strong
20,21,680.1053721,strong
20,21,733.8313956,strong
20,21,542.5588259,strong
20,21,624.3694002,strong
20,21,508.0682729,strong
20,21,729.2570137,strong
20,21,655.6565144,strong
20,21,552.0252885,strong
20,21,677.8636769,strong
20,21,505.6718559,strong
20,21,611.0291332,strong
20,21,1201.933634,weak
20,21,472.4468537,strong
20,21,611.6774779,strong
20,21,536.5006904,strong
20,21,495.7832565,strong
20,21,634.2659145,strong
20,21,354.4585147,strong
20,21,323.8635021,strong
20,21,385.6873683,strong
20,21,611.8713681,strong
20,21,259.843396,strong
20,21,374.7420983,strong
20,21,679.7535313,strong
20,21,246.282084,strong
20,21,761.233457,strong
20,21,346.1255081,strong
20,21,393.6543839,strong
20,21,530.8740569,strong
20,21,179.128756,strong
20,21,398.2605722,strong
20,21,656.1193766,strong
20,21,210.9936428,strong
20,21,392.6763041,strong
20,21,347.2461863,strong
20,21,368.5676589,strong
20,21,222.9614388,strong
20,21,351.2111415,strong
20,21,349.6455952,strong
20,21,380.2246215,strong
20,21,346.7079535,strong
20,21,345.2466436,strong
20,21,436.2037403,strong
20,21,342.7159006,strong
20,21,346.5261623,strong
20,21,564.2141412,strong
20,21,204.6034651,strong
21,22,206.8653832,strong
21,22,545.6378517,strong
21,22,553.3487095,strong
21,22,767.9143606,strong
21,22,716.3475573,strong
21,22,740.8051607,strong
21,22,1232.994882,weak
21,22,769.1067165,strong
21,22,570.1376099,strong
21,22,444.5322624,strong
21,22,522.4108861,strong
21,22,489.7783528,strong
21,22,621.488358,strong
21,22,259.4981155,strong
21,22,405.0280923,strong
21,22,150.545146,strong
21,22,301.259989,strong
21,22,674.955945,strong
21,22,707.092056,strong
21,22,872.4975437,weak
21,22,562.577303,strong
21,22,814.054763,weak
21,22,1257.271916,weak
21,22,625.0638447,strong
21,22,845.3046856,weak
21,22,1665.441292,weak
21,22,1176.839925,weak
21,22,1530.754361,weak
21,22,1727.223591,weak
21,22,1774.826969,weak
21,22,1366.316339,weak
21,22,1262.279926,weak
21,22,1611.325678,weak
21,22,1305.020394,weak
21,22,1428.309748,weak
21,22,1249.046367,weak
21,22,1316.075842,weak
21,22,1636.893693,weak
21,22,1535.714345,weak
21,22,1741.949764,weak
21,22,1724.426567,weak
21,22,1671.631327,weak
21,22,1390.379227,weak
21,22,1733.097265,weak
21,22,1196.626143,weak
21,22,1191.845397,weak
21,22,1403.655403,weak
21,22,946.1163733,weak
21,22,1127.899703,weak
21,22,1176.131478,weak
21,22,1265.745136,weak
21,22,854.5733966,weak
21,22,988.7737509,weak
21,22,1174.428286,weak
21,22,1172.797838,weak
21,22,1175.448038,weak
21,22,755.4915332,strong
21,22,1049.738378,weak
21,22,1217.879744,weak
21,22,859.9731133,weak
21,22,1212.791287,weak
21,22,712.157569,strong
21,22,480.4932845,strong
21,22,417.0888428,strong
21,22,548.2700975,strong
21,22,599.1665643,strong
21,22,446.1172813,strong
21,22,477.9956306,strong
21,22,404.3608251,strong
21,22,645.1709458,strong
21,22,537.6807706,strong
21,22,414.6752554,strong
21,22,571.5360702,strong
21,22,415.5836586,strong
21,22,502.0376579,strong
21,22,1043.460741,weak
21,22,372.7877356,strong
21,22,664.9025136,strong
21,22,575.1362166,strong
21,22,541.0466888,strong
21,22,456.5048898,strong
21,22,301.6937651,strong
21,22,189.8300493,strong
21,22,314.5461874,strong
21,22,435.4881956,strong
21,22,247.8580808,strong
21,22,481.562059,strong
21,22,500.5465294,strong
21,22,120.173341,strong
21,22,581.6298076,strong
21,22,487.1142427,strong
21,22,314.3177044,strong
21,22,356.8824946,strong
21,22,329.049961,strong
21,22,230.693904,strong
21,22,477.4956303,strong
21,22,65.28273798,strong
21,22,489.81336,strong
21,22,322.7508018,strong
21,22,465.7065797,strong
21,22,101.881172,strong
21,22,510.9924992,strong
21,22,479.1064887,strong
21,22,329.4497976,strong
21,22,513.9549096,strong
21,22,518.3454704,strong
21,22,497.1851551,strong
21,22,168.1645973,strong
21,22,497.9706701,strong
21,22,392.4851278,strong
21,22,382.953723,strong
22,23,615.4845966,strong
22,23,608.1462388,strong
22,23,579.5899042,strong
22,23,836.7647314,weak
22,23,853.2305433,weak
22,23,1291.153145,weak
22,23,870.7102049,weak
22,23,690.941705,strong
22,23,586.1726783,strong
22,23,646.4565408,strong
22,23,623.3886736,strong
22,23,733.3433691,strong
22,23,466.3470785,strong
22,23,611.8768373,strong
22,23,332.527522,strong
22,23,94.48447121,strong
22,23,743.0301907,strong
22,23,860.0164041,weak
22,23,991.7864279,weak
22,23,644.9158994,strong
22,23,934.7144331,weak
22,23,1348.393112,weak
22,23,699.5448858,strong
22,23,956.5266503,weak
22,23,1591.992056,weak
22,23,1261.863828,weak
22,23,1456.413651,weak
22,23,1648.390871,weak
22,23,1842.87158,weak
22,23,1414.233426,weak
22,23,1263.062498,weak
22,23,1592.225841,weak
22,23,1290.141901,weak
22,23,1418.907663,weak
22,23,1236.695427,weak
22,23,1366.022032,weak
22,23,1620.229639,weak
22,23,1524.096145,weak
22,23,1665.381422,weak
22,23,1725.569952,weak
22,23,1659.074647,weak
22,23,1382.575478,weak
22,23,1784.585333,weak
22,23,1288.185433,weak
22,23,1282.393572,weak
22,23,1381.014887,weak
22,23,1039.588794,weak
22,23,1154.480556,weak
22,23,1210.713325,weak
22,23,1293.02649,weak
22,23,900.1909759,weak
22,23,1073.857892,weak
22,23,1197.761579,weak
22,23,1204.75858,weak
22,23,1203.155017,weak
22,23,781.817475,strong
22,23,1081.896869,weak
22,23,1244.760673,weak
22,23,893.902745,weak
22,23,1246.311094,weak
22,23,767.6506702,strong
22,23,466.5198435,strong
22,23,509.4347764,strong
22,23,516.1808119,strong
22,23,556.4820276,strong
22,23,485.7122156,strong
22,23,424.5758566,strong
22,23,440.9258392,strong
22,23,678.5047665,strong
22,23,531.4910097,strong
22,23,391.1850727,strong
22,23,580.1782724,strong
22,23,468.9990624,strong
22,23,514.8505353,strong
22,23,929.4329374,weak
22,23,421.62301,strong
22,23,826.6228192,weak
22,23,731.4030762,strong
22,23,703.4969455,strong
22,23,298.9718607,strong
22,23,420.3773968,strong
22,23,252.3996047,strong
22,23,411.9592296,strong
22,23,289.0254032,strong
22,23,409.8701732,strong
22,23,676.8457187,strong
22,23,326.9507771,strong
22,23,243.7160225,strong
22,23,395.6373005,strong
22,23,691.8560206,strong
22,23,402.7646369,strong
22,23,235.1914288,strong
22,23,497.6723396,strong
22,23,184.1341316,strong
22,23,311.4310777,strong
22,23,170.9677082,strong
22,23,681.1844141,strong
22,23,460.5721506,strong
22,23,657.8988086,strong
22,23,174.7157794,strong
22,23,717.8441025,strong
22,23,681.3759424,strong
22,23,443.7203336,strong
22,23,720.4632974,strong
22,23,723.4674748,strong
22,23,671.2255212,strong
22,23,136.0297156,strong
22,23,704.2582033,strong
22,23,275.5633782,strong
22,23,584.3228506,strong
23,24,44.23983942,strong
23,24,850.8095293,weak
23,24,270.7412522,strong
23,24,268.3689844,strong
23,24,687.9496181,strong
23,24,268.1024712,strong
23,24,175.2930786,strong
23,24,231.1241151,strong
23,24,172.7426064,strong
23,24,202.9053765,strong
23,24,172.1556435,strong
23,24,558.8373976,strong
23,24,627.3472425,strong
23,24,434.2489488,strong
23,24,670.5257151,strong
23,24,130.0768189,strong
23,24,383.4970451,strong
23,24,405.7531491,strong
23,24,44.99392783,strong
23,24,355.8825776,strong
23,24,733.0949566,strong
23,24,84.07654872,strong
23,24,360.8109768,strong
23,24,1250.394662,weak
23,24,646.4221744,strong
23,24,1124.325613,weak
23,24,1320.702329,weak
23,24,1233.95126,weak
23,24,820.7223916,weak
23,24,745.6373102,strong
23,24,1108.576102,weak
23,24,806.0987923,weak
23,24,918.4390309,weak
23,24,749.0667149,strong
23,24,770.4404374,strong
23,24,1130.650193,weak
23,24,1025.779937,weak
23,24,1330.074177,weak
23,24,1198.738475,weak
23,24,1160.041415,weak
23,24,879.6826794,weak
23,24,1187.681405,weak
23,24,673.03383,strong
23,24,667.1192285,strong
23,24,911.6268187,weak
23,24,426.1150735,strong
23,24,591.4130753,strong
23,24,634.4859971,strong
23,24,726.8481582,strong
23,24,312.101858,strong
23,24,458.3950396,strong
23,24,639.3478787,strong
23,24,632.4462375,strong
23,24,637.4545469,strong
23,24,238.8663667,strong
23,24,511.0671768,strong
23,24,679.7955526,strong
23,24,325.5099742,strong
23,24,671.2847582,strong
23,24,168.0791922,strong
23,24,240.5650234,strong
23,24,134.0822894,strong
23,24,279.4470167,strong
23,24,315.795085,strong
23,24,140.8880997,strong
23,24,332.4791182,strong
23,24,181.0451843,strong
23,24,139.7533569,strong
23,24,212.4462008,strong
23,24,284.9581559,strong
23,24,174.2738234,strong
23,24,147.1278175,strong
23,24,169.5302707,strong
23,24,791.2665821,strong
23,24,194.1681166,strong
23,24,394.6108167,strong
23,24,318.938291,strong
23,24,332.4878034,strong
23,24,570.3547719,strong
23,24,254.6563699,strong
23,24,374.423587,strong
23,24,231.8814705,strong
23,24,538.8359374,strong
23,24,349.0808492,strong
23,24,495.3046585,strong
23,24,630.3962089,strong
23,24,426.7040453,strong
23,24,715.3322497,strong
23,24,597.423432,strong
23,24,231.3666432,strong
23,24,485.0312411,strong
23,24,782.3539802,strong
23,24,436.2926773,strong
23,24,599.5031105,strong
23,24,602.2527193,strong
23,24,470.2628889,strong
23,24,264.1180769,strong
23,24,466.2919987,strong
23,24,640.8171492,strong
23,24,675.7953303,strong
23,24,559.1454492,strong
23,24,227.8961343,strong
23,24,710.8830952,strong
23,24,746.2218666,strong
23,24,372.5680059,strong
23,24,480.6847454,strong
23,24,637.400779,strong
23,24,473.3941013,strong
23,24,701.9198973,strong
24,25,815.1886724,weak
24,25,307.4267969,strong
24,25,301.0614636,strong
24,25,686.143482,strong
24,25,294.4887785,strong
24,25,219.2884981,strong
24,25,270.429307,strong
24,25,216.5393364,strong
24,25,245.1993242,strong
24,25,212.7966018,strong
24,25,585.2757701,strong
24,25,660.5873644,strong
24,25,451.0890758,strong
24,25,657.8730952,strong
24,25,136.7573577,strong
24,25,426.3222063,strong
24,25,435.3921628,strong
24,25,86.63924148,strong
24,25,388.1195922,strong
24,25,744.6646707,strong
24,25,103.3075636,strong
24,25,388.1904875,strong
24,25,1214.064125,weak
24,25,656.0326514,strong
24,25,1086.976187,weak
24,25,1283.834524,weak
24,25,1235.774584,weak
24,25,815.2076582,weak
24,25,722.9051361,strong
24,25,1083.419773,weak
24,25,779.2885712,strong
24,25,894.4397271,weak
24,25,722.2478559,strong
24,25,765.5516731,strong
24,25,1106.291142,weak
24,25,1002.053798,weak
24,25,1293.655605,weak
24,25,1179.678975,weak
24,25,1136.971721,weak
24,25,855.7799265,weak
24,25,1184.041736,weak
24,25,685.224654,strong
24,25,678.9306445,strong
24,25,883.8419352,weak
24,25,442.3785382,strong
24,25,576.068714,strong
24,25,622.8293224,strong
24,25,713.1671258,strong
24,25,301.386268,strong
24,25,469.8286231,strong
24,25,623.3103323,strong
24,25,619.7201716,strong
24,25,623.0956279,strong
24,25,211.9585309,strong
24,25,496.983751,strong
24,25,665.5454839,strong
24,25,308.1377217,strong
24,25,659.5175922,strong
24,25,161.0499926,strong
24,25,206.4834557,strong
24,25,156.2246167,strong
24,25,239.0160788,strong
24,25,273.114656,strong
24,25,123.4468708,strong
24,25,298.5779878,strong
24,25,167.5702856,strong
24,25,105.2827062,strong
24,25,171.9339692,strong
24,25,258.4144922,strong
24,25,130.637487,strong
24,25,141.2769056,strong
24,25,133.8095306,strong
24,25,747.1024416,strong
24,25,188.2275422,strong
24,25,438.6142596,strong
24,25,363.1006245,strong
24,25,376.0341451,strong
24,25,542.6851759,strong
24,25,272.9908928,strong
24,25,374.9923974,strong
24,25,244.4643095,strong
24,25,511.779672,strong
24,25,371.7027031,strong
24,25,534.9732849,strong
24,25,601.7029612,strong
24,25,433.3499895,strong
24,25,684.6969794,strong
24,25,635.3559451,strong
24,25,240.7117202,strong
24,25,462.9603859,strong
24,25,804.009517,weak
24,25,426.018848,strong
24,25,571.3015574,strong
24,25,607.3338244,strong
24,25,510.6492813,strong
24,25,289.8530508,strong
24,25,505.7376803,strong
24,25,645.594292,strong
24,25,712.8088215,strong
24,25,597.5533582,strong
24,25,247.8449774,strong
24,25,747.0203235,strong
24,25,781.4431505,strong
24,25,414.4170237,strong
24,25,475.2644011,strong
24,25,674.8509832,strong
24,25,448.2618759,strong
24,25,731.4662227,strong
25,26,1121.517395,weak
25,26,1116.095167,weak
25,26,1343.605995,weak
25,26,1104.486358,weak
25,26,1008.041186,weak
25,26,970.6410669,weak
25,26,981.3801856,weak
25,26,983.1643195,weak
25,26,1021.018567,weak
25,26,1013.202395,weak
25,26,1156.630829,weak
25,26,843.5079923,weak
25,26,501.3612789,strong
25,26,930.8696757,weak
25,26,1218.02907,weak
25,26,1247.4952,weak
25,26,895.4101917,weak
25,26,1202.773865,weak
25,26,1484.065798,weak
25,26,915.26434,weak
25,26,1197.744968,weak
25,26,1244.529792,weak
25,26,1390.891384,weak
25,26,1117.602479,weak
25,26,1282.373708,weak
25,26,1872.101139,weak
25,26,1423.654311,weak
25,26,1161.142895,weak
25,26,1396.005249,weak
25,26,1140.124135,weak
25,26,1267.765934,weak
25,26,1101.793669,weak
25,26,1386.63546,weak
25,26,1428.350687,weak
25,26,1355.347219,weak
25,26,1304.373721,weak
25,26,1574.808131,weak
25,26,1475.377202,weak
25,26,1240.298715,weak
25,26,1770.781048,weak
25,26,1431.76341,weak
25,26,1423.902524,weak
25,26,1196.985832,weak
25,26,1222.431024,weak
25,26,1141.401275,weak
25,26,1210.311279,weak
25,26,1260.531799,weak
25,26,990.3788106,weak
25,26,1229.577951,weak
25,26,1168.598572,weak
25,26,1198.124138,weak
25,26,1185.132436,weak
25,26,858.002262,weak
25,26,1097.055205,weak
25,26,1218.08247,weak
25,26,955.9623615,weak
25,26,1237.644341,weak
25,26,918.834207,weak
25,26,610.2655886,strong
25,26,830.1870113,weak
25,26,582.6530498,strong
25,26,568.3337969,strong
25,26,722.9133795,strong
25,26,518.6565819,strong
25,26,699.8478347,strong
25,26,809.3684936,weak
25,26,647.095535,strong
25,26,578.4438306,strong
25,26,700.5023748,strong
25,26,740.909449,strong
25,26,681.7954418,strong
25,26,547.4733489,strong
25,26,713.780133,strong
25,26,1210.604387,weak
25,26,1116.589135,weak
25,26,1106.967282,weak
25,26,328.1573898,strong
25,26,820.5371551,weak
25,26,686.069352,strong
25,26,785.061435,strong
25,26,358.1684428,strong
25,26,874.717317,weak
25,26,1163.434397,weak
25,26,272.3218097,strong
25,26,738.564603,strong
25,26,186.2851763,strong
25,26,1212.188611,weak
25,26,767.4538616,strong
25,26,442.1894479,strong
25,26,1077.24679,weak
25,26,575.492586,strong
25,26,300.6413184,strong
25,26,747.805443,strong
25,26,1156.398502,weak
25,26,874.3265428,weak
25,26,1137.550614,weak
25,26,754.2818535,strong
25,26,1256.758623,weak
25,26,1190.950672,weak
25,26,827.652161,weak
25,26,1268.286388,weak
25,26,1279.227323,weak
25,26,1105.433785,weak
25,26,612.4738772,strong
25,26,1234.651927,weak
25,26,424.7861504,strong
25,26,1150.039614,weak
26,27,42.05466245,strong
26,27,589.3663066,strong
26,27,96.28736081,strong
26,27,147.0979908,strong
26,27,276.2585832,strong
26,27,194.175027,strong
26,27,227.9234,strong
26,27,106.1897753,strong
26,27,627.7810755,strong
26,27,634.6255599,strong
26,27,574.3567833,strong
26,27,905.619169,weak
26,27,221.7555291,strong
26,27,163.5159342,strong
26,27,156.4623652,strong
26,27,226.3832752,strong
26,27,98.35142932,strong
26,27,553.7077805,strong
26,27,214.1380044,strong
26,27,132.7946312,strong
26,27,1363.930495,weak
26,27,484.2875752,strong
26,27,1249.956586,weak
26,27,1437.920218,weak
26,27,1089.018776,weak
26,27,734.508617,strong
26,27,774.7542059,strong
26,27,1136.964151,weak
26,27,859.4851215,weak
26,27,946.1485035,weak
26,27,806.0389612,weak
26,27,683.8286363,strong
26,27,1152.633323,weak
26,27,1046.972691,weak
26,27,1442.943682,weak
26,27,1182.018308,weak
26,27,1172.00349,weak
26,27,908.6433528,weak
26,27,1074.834404,weak
26,27,494.2017764,strong
26,27,490.8367224,strong
26,27,966.6232053,weak
26,27,255.1176065,strong
26,27,586.9757045,strong
26,27,601.9326612,strong
26,27,698.310456,strong
26,27,342.1023649,strong
26,27,310.751835,strong
26,27,633.9112797,strong
26,27,606.8175471,strong
26,27,621.5715327,strong
26,27,377.2043299,strong
26,27,510.0526069,strong
26,27,659.0021441,strong
26,27,386.49831,strong
26,27,635.6340796,strong
26,27,265.868121,strong
26,27,511.3033146,strong
26,27,330.6087992,strong
26,27,545.8046794,strong
26,27,575.4821398,strong
26,27,405.0123583,strong
26,27,603.1999347,strong
26,27,438.0283934,strong
26,27,345.9315741,strong
26,27,478.9229758,strong
26,27,552.1461203,strong
26,27,432.1372983,strong
26,27,397.9705872,strong
26,27,439.8689643,strong
26,27,1014.259632,weak
26,27,438.6745774,strong
26,27,210.8686964,strong
26,27,207.3259383,strong
26,27,248.6131659,strong
26,27,836.3653622,weak
26,27,421.0435379,strong
26,27,584.4043234,strong
26,27,424.8099436,strong
26,27,804.2846322,weak
26,27,473.4765796,strong
26,27,447.9243607,strong
26,27,897.3246105,weak
26,27,611.2968476,strong
26,27,983.9803626,weak
26,27,558.5369015,strong
26,27,434.4695694,strong
26,27,743.8438062,strong
26,27,865.3241458,weak
26,27,672.1535831,strong
26,27,865.9977238,weak
26,27,780.2830402,strong
26,27,416.7194282,strong
26,27,393.5974812,strong
26,27,427.2998185,strong
26,27,818.0736256,weak
26,27,639.7525508,strong
26,27,519.0911404,strong
26,27,395.3373032,strong
26,27,681.5864884,strong
26,27,723.8583416,strong
26,27,317.4713426,strong
26,27,701.5295718,strong
26,27,599.9622607,strong
26,27,736.8907713,strong
26,27,734.2243808,strong
27,28,549.3288998,strong
27,28,54.42756801,strong
27,28,171.2498991,strong
27,28,306.1390746,strong
27,28,219.2574632,strong
27,28,256.6654023,strong
27,28,120.4767124,strong
27,28,662.7333432,strong
27,28,673.9100454,strong
27,28,601.532719,strong
27,28,919.1213455,weak
27,28,199.8470066,strong
27,28,202.5621012,strong
27,28,140.0997283,strong
27,28,225.9323785,strong
27,28,87.51802904,strong
27,28,521.887805,strong
27,28,201.8011438,strong
27,28,104.6159726,strong
27,28,1325.141662,weak
27,28,449.3868616,strong
27,28,1212.169172,weak
27,28,1399.286414,weak
27,28,1054.509148,weak
27,28,694.284432,strong
27,28,733.197548,strong
27,28,1095.08723,weak
27,28,818.5130305,weak
27,28,904.3704274,weak
27,28,765.3166456,strong
27,28,643.4788925,strong
27,28,1110.670688,weak
27,28,1005.038106,weak
27,28,1404.022572,weak
27,28,1140.109713,weak
27,28,1129.963473,weak
27,28,866.9208797,weak
27,28,1037.171616,weak
27,28,461.8353834,strong
27,28,458.0349916,strong
27,28,925.5332501,weak
27,28,218.0655148,strong
27,28,545.0718057,strong
27,28,559.902098,strong
27,28,656.3069649,strong
27,28,303.6499352,strong
27,28,272.0706472,strong
27,28,591.9386864,strong
27,28,564.7641449,strong
27,28,579.5307543,strong
27,28,347.7512585,strong
27,28,468.387539,strong
27,28,616.9484245,strong
27,28,349.2614667,strong
27,28,593.6514106,strong
27,28,238.4721758,strong
27,28,507.2550337,strong
27,28,344.2018114,strong
27,28,536.4283234,strong
27,28,562.6756531,strong
27,28,406.9688291,strong
27,28,599.4063235,strong
27,28,442.8418945,strong
27,28,327.0170775,strong
27,28,470.2075643,strong
27,28,552.9842804,strong
27,28,420.5298656,strong
27,28,403.9832094,strong
27,28,434.8155543,strong
27,28,989.1442314,weak
27,28,446.8790345,strong
27,28,252.1910488,strong
27,28,248.1633791,strong
27,28,288.8620694,strong
27,28,838.2605302,weak
27,28,442.1982002,strong
27,28,601.486998,strong
27,28,442.230659,strong
27,28,806.5327247,weak
27,28,501.0485974,strong
27,28,488.7587726,strong
27,28,898.5758497,weak
27,28,632.8478397,strong
27,28,983.6917112,weak
27,28,599.5776305,strong
27,28,450.5122081,strong
27,28,749.4012454,strong
27,28,900.3697096,weak
27,28,684.5401293,strong
27,28,867.5644441,weak
27,28,804.0767553,weak
27,28,457.5958097,strong
27,28,418.72743,strong
27,28,467.6274724,strong
27,28,842.1839931,weak
27,28,680.9477807,strong
27,28,560.0150673,strong
27,28,415.6339411,strong
27,28,722.66473,strong
27,28,764.7960351,strong
27,28,357.3821231,strong
27,28,717.4295364,strong
27,28,641.0915181,strong
27,28,740.2163001,strong
27,28,772.4804236,strong
28,29,500.8974201,strong
28,29,702.3029163,strong
28,29,839.138438,weak
28,29,746.7888294,strong
28,29,789.5941093,strong
28,29,644.0331439,strong
28,29,1202.740064,weak
28,29,1223.091764,weak
28,29,1112.451785,weak
28,29,1332.0968,weak
28,29,558.1408131,strong
28,29,719.9129608,strong
28,29,485.902473,strong
28,29,671.2632155,strong
28,29,525.2899046,strong
28,29,222.8913432,strong
28,29,608.028723,strong
28,29,470.6804182,strong
28,29,984.0242569,weak
28,29,176.9699173,strong
28,29,910.226554,weak
28,29,1057.744859,weak
28,29,553.1600198,strong
28,29,145.3648462,strong
28,29,353.786,strong
28,29,632.9031959,strong
28,29,455.7693684,strong
28,29,469.7239849,strong
28,29,430.0223581,strong
28,29,95.57985225,strong
28,29,637.7208915,strong
28,29,542.8453419,strong
28,29,1053.517391,weak
28,29,619.8490094,strong
28,29,641.976829,strong
28,29,442.9577425,strong
28,29,500.3699934,strong
28,29,217.8034425,strong
28,29,211.1618559,strong
28,29,535.9140619,strong
28,29,339.417283,strong
28,29,223.0352936,strong
28,29,159.1866213,strong
28,29,194.6184111,strong
28,29,392.020402,strong
28,29,280.5031956,strong
28,29,223.4938961,strong
28,29,175.1171618,strong
28,29,198.2897155,strong
28,29,519.6292709,strong
28,29,247.2192842,strong
28,29,195.0475211,strong
28,29,407.0255255,strong
28,29,155.5993962,strong
28,29,525.1216801,strong
28,29,840.3886312,weak
28,29,816.5473767,weak
28,29,818.0761173,weak
28,29,805.178329,weak
28,29,806.2264299,weak
28,29,913.6917109,weak
28,29,851.1694676,weak
28,29,614.2952623,strong
28,29,777.0353134,strong
28,29,912.7790576,weak
28,29,721.3954096,strong
28,29,827.4105819,weak
28,29,780.3724783,strong
28,29,978.9875492,weak
28,29,874.3150679,weak
28,29,780.649582,strong
28,29,796.5953068,strong
28,29,837.9516751,weak
28,29,1164.833135,weak
28,29,935.515923,weak
28,29,1060.650829,weak
28,29,918.4759157,weak
28,29,1139.727158,weak
28,29,1017.644194,weak
28,29,1037.004658,weak
28,29,1213.009637,weak
28,29,1114.559577,weak
28,29,1275.449255,weak
28,29,1147.164709,weak
28,29,919.1234498,weak
28,29,1116.099136,weak
28,29,1439.040118,weak
28,29,1107.282353,weak
28,29,1188.067286,weak
28,29,1290.197121,weak
28,29,1005.768065,weak
28,29,930.1372919,weak
28,29,1016.665902,weak
28,29,1328.76662,weak
28,29,1227.853009,weak
28,29,1107.988332,weak
28,29,907.6546915,weak
28,29,1270.00485,weak
28,29,1312.593731,weak
28,29,906.6636912,weak
28,29,1160.384282,weak
28,29,1188.316598,weak
28,29,1090.277113,weak
28,29,1320.380531,weak
29,30,206.4719314,strong
29,30,344.1611403,strong
29,30,253.6137212,strong
29,30,294.1688985,strong
29,30,149.8206984,strong
29,30,705.234106,strong
29,30,722.5801911,strong
29,30,633.9180299,strong
29,30,932.5341719,weak
29,30,175.5665333,strong
29,30,256.0299594,strong
29,30,143.2254236,strong
29,30,229.9622713,strong
29,30,107.352475,strong
29,30,488.4237373,strong
29,30,191.3554727,strong
29,30,93.7912458,strong
29,30,1272.838641,weak
29,30,411.0658851,strong
29,30,1160.881735,weak
29,30,1347.122724,weak
29,30,1015.280532,weak
29,30,645.2850709,strong
29,30,678.7967732,strong
29,30,1040.693697,weak
29,30,764.4059898,strong
29,30,849.9462436,weak
29,30,711.3906901,strong
29,30,594.2682393,strong
29,30,1056.348822,weak
29,30,950.6854884,weak
29,30,1351.583632,weak
29,30,1086.974098,weak
29,30,1075.829104,weak
29,30,812.4933216,weak
29,30,992.6695445,weak
29,30,427.8423497,strong
29,30,423.3262561,strong
29,30,871.3459487,weak
29,30,178.4150757,strong
29,30,490.6933087,strong
29,30,506.2759501,strong
29,30,602.8278413,strong
29,30,252.4829561,strong
29,30,227.825944,strong
29,30,537.632027,strong
29,30,510.894241,strong
29,30,525.4127558,strong
29,30,308.4823755,strong
29,30,413.9660012,strong
29,30,563.0646614,strong
29,30,299.4555248,strong
29,30,540.2870614,strong
29,30,204.2376329,strong
29,30,500.1989019,strong
